replay_row_index,dataset_row_index,model_index,split_id,participant_id,ml_row_id,true_label,eeg_abs_alpha_central,eeg_abs_alpha_central_delta_base,eeg_abs_alpha_frontal,eeg_abs_alpha_frontal_delta_base,eeg_abs_alpha_occipital,eeg_abs_alpha_occipital_delta_base,eeg_abs_alpha_parietal,eeg_abs_alpha_parietal_delta_base,eeg_abs_alpha_temporal,eeg_abs_alpha_temporal_delta_base,eeg_abs_beta_central,eeg_abs_beta_central_delta_base,eeg_abs_beta_frontal,eeg_abs_beta_frontal_delta_base,eeg_abs_beta_occipital,eeg_abs_beta_occipital_delta_base,eeg_abs_beta_parietal,eeg_abs_beta_parietal_delta_base,eeg_abs_beta_temporal,eeg_abs_beta_temporal_delta_base,eeg_abs_delta_central,eeg_abs_delta_frontal,eeg_abs_delta_occipital,eeg_abs_delta_parietal,eeg_abs_delta_temporal,eeg_abs_highbeta_central,eeg_abs_highbeta_frontal,eeg_abs_highbeta_occipital,eeg_abs_highbeta_parietal,eeg_abs_highbeta_temporal,eeg_abs_theta_central,eeg_abs_theta_central_delta_base,eeg_abs_theta_frontal,eeg_abs_theta_frontal_delta_base,eeg_abs_theta_occipital,eeg_abs_theta_occipital_delta_base,eeg_abs_theta_parietal,eeg_abs_theta_parietal_delta_base,eeg_abs_theta_temporal,eeg_abs_theta_temporal_delta_base,eeg_frontal_alpha_asymmetry_f4_minus_f3,eeg_fz_theta_abs,eeg_fz_theta_rel,eeg_hjorth_activity_central,eeg_hjorth_activity_frontal,eeg_hjorth_activity_occipital,eeg_hjorth_activity_parietal,eeg_hjorth_activity_temporal,eeg_hjorth_complexity_central,eeg_hjorth_complexity_frontal,eeg_hjorth_complexity_occipital,eeg_hjorth_complexity_parietal,eeg_hjorth_complexity_temporal,eeg_hjorth_mobility_central,eeg_hjorth_mobility_frontal,eeg_hjorth_mobility_occipital,eeg_hjorth_mobility_parietal,eeg_hjorth_mobility_temporal,eeg_line_length_central,eeg_line_length_frontal,eeg_line_length_occipital,eeg_line_length_parietal,eeg_line_length_temporal,eeg_mav_central,eeg_mav_frontal,eeg_mav_occipital,eeg_mav_parietal,eeg_mav_temporal,eeg_mean_power_central,eeg_mean_power_frontal,eeg_mean_power_occipital,eeg_mean_power_parietal,eeg_mean_power_temporal,eeg_median_power_central,eeg_median_power_frontal,eeg_median_power_occipital,eeg_median_power_parietal,eeg_median_power_temporal,eeg_ratio_alpha_beta_central,eeg_ratio_alpha_beta_frontal,eeg_ratio_alpha_beta_occipital,eeg_ratio_alpha_beta_parietal,eeg_ratio_alpha_beta_temporal,eeg_ratio_theta_alpha_central,eeg_ratio_theta_alpha_frontal,eeg_ratio_theta_alpha_occipital,eeg_ratio_theta_alpha_parietal,eeg_ratio_theta_alpha_temporal,eeg_ratio_theta_beta_central,eeg_ratio_theta_beta_frontal,eeg_ratio_theta_beta_occipital,eeg_ratio_theta_beta_parietal,eeg_ratio_theta_beta_temporal,eeg_rel_alpha_central,eeg_rel_alpha_frontal,eeg_rel_alpha_occipital,eeg_rel_alpha_parietal,eeg_rel_alpha_temporal,eeg_rel_beta_central,eeg_rel_beta_frontal,eeg_rel_beta_occipital,eeg_rel_beta_parietal,eeg_rel_beta_temporal,eeg_rel_delta_central,eeg_rel_delta_frontal,eeg_rel_delta_occipital,eeg_rel_delta_parietal,eeg_rel_delta_temporal,eeg_rel_highbeta_central,eeg_rel_highbeta_frontal,eeg_rel_highbeta_occipital,eeg_rel_highbeta_parietal,eeg_rel_highbeta_temporal,eeg_rel_theta_central,eeg_rel_theta_frontal,eeg_rel_theta_occipital,eeg_rel_theta_parietal,eeg_rel_theta_temporal,eeg_rms_central,eeg_rms_frontal,eeg_rms_occipital,eeg_rms_parietal,eeg_rms_temporal,eeg_spectral_entropy_central,eeg_spectral_entropy_frontal,eeg_spectral_entropy_occipital,eeg_spectral_entropy_parietal,eeg_spectral_entropy_temporal,eeg_ssc_central,eeg_ssc_frontal,eeg_ssc_occipital,eeg_ssc_parietal,eeg_ssc_rate_central,eeg_ssc_rate_frontal,eeg_ssc_rate_occipital,eeg_ssc_rate_parietal,eeg_ssc_rate_temporal,eeg_ssc_temporal,eeg_var_central,eeg_var_frontal,eeg_var_occipital,eeg_var_parietal,eeg_var_temporal,eeg_zero_crossings_central,eeg_zero_crossings_frontal,eeg_zero_crossings_occipital,eeg_zero_crossings_parietal,eeg_zero_crossings_rate_central,eeg_zero_crossings_rate_frontal,eeg_zero_crossings_rate_occipital,eeg_zero_crossings_rate_parietal,eeg_zero_crossings_rate_temporal,eeg_zero_crossings_temporal
224,1117,6,within_sub-010_holdout01,sub-010,eeg_row-001280,low_1_2_3,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,-1.0764281680000001,0,0.21361555600000001,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.778328836,1.9802824160000001,1.9620398960000001,1.9981298460000001,1.607147321,0.36496683499999999,0.322411171,0.34656924,0.30342839500000002,0.46856733,5.5090000000000001e-06,5.4099999999999999e-06,7.2180000000000002e-06,4.9300000000000002e-06,1.1141000000000001e-05,1.521e-05,1.6704000000000001e-05,1.9487000000000002e-05,1.5794000000000002e-05,2.3187999999999999e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.45622780400000001,0.720721473,0.51849851499999999,0.62241149799999995,0.20679829499999999,0.92985780600000001,1.309121896,1.5142646870000001,1.624756833,3.1963376710000002,0.424226985,0.94351226099999996,0.78514399199999996,1.011267334,0.66099717999999996,0.13180879500000001,0.144942289,0.122758382,0.14472506600000001,0.053548553999999998,0.28891004399999998,0.20110721600000001,0.23675744100000001,0.232523124,0.25894098599999998,0.36374142500000001,0.33140319800000001,0.30425846899999998,0.26392338799999998,0.34033794299999998,0.048932960999999997,0.033968582999999997,0.052475663999999998,0.028234410000000001,0.097734267,0.122563437,0.18974712399999999,0.185888682,0.23514304,0.17115926100000001,1.9165999999999999e-05,2.2938e-05,2.6458999999999999e-05,2.0258000000000002e-05,3.0263000000000001e-05,0.84497905299999998,0.81483566500000004,0.83718248900000003,0.81893971300000001,0.86505882099999998,159.66666666699999,153.42857142899999,163.5,148,0.21345811100000001,0.205118411,0.218582888,0.197860963,0.23863636399999999,178.5,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,85.666666667000001,85.285714286000001,96,72.333333332999999,0.114374722,0.11386610699999999,0.12817089500000001,0.096573208999999993,0.15554072099999999,116.5
225,1266,6,within_sub-010_holdout01,sub-010,eeg_row-001450,high_4_5_6,0,0,0,0,0,-0,0,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,-0,0,0,0,-0,0,0,0,0,0.81194725300000004,0,0.233677896,0,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.7888273450000001,2.1003105459999998,2.230339463,2.1714413600000002,1.5942524709999999,0.408564074,0.38713748399999998,0.292924515,0.28453467700000001,0.46265657399999999,6.7360000000000004e-06,8.9090000000000006e-06,6.2639999999999997e-06,5.31e-06,1.1916000000000001e-05,1.6575e-05,2.4556e-05,2.0564000000000002e-05,1.8063999999999998e-05,2.6565999999999999e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,0,0,0,0,0,0.69140268299999996,0.43230513799999998,0.78275668499999995,0.90176036599999998,0.64577096099999998,0.65923755900000003,4.4179824649999997,2.8206590870000001,2.1313657070000001,0.96047191499999995,0.45579861700000002,1.909916519,2.2078897560000001,1.9219811200000001,0.620244872,0.20392627699999999,0.052662608,0.082875383999999996,0.12883951900000001,0.16478588599999999,0.29494574099999998,0.121818141,0.105876303,0.14287556200000001,0.255176984,0.247622017,0.46978501499999997,0.46360981299999998,0.35612027000000002,0.28061170800000002,0.057471662,0.03247999,0.013730305999999999,0.014618087,0.069993712,0.13443586099999999,0.23266248,0.233763205,0.27460413299999997,0.15827221599999999,2.1478e-05,3.5122e-05,2.7656000000000001e-05,2.4015999999999998e-05,3.4813e-05,0.85486852999999996,0.783397919,0.72578531499999999,0.77838068299999996,0.85059493200000003,155.33333333300001,165.42857142899999,152.5,145.66666666699999,0.20766488399999999,0.22116119200000001,0.203877005,0.19474153299999999,0.238302139,178.25,0,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,96.666666667000001,96.142857143000001,83,71,0.12906097,0.12836162500000001,0.110814419,0.094793057,0.13851802399999999,103.75
226,1148,6,within_sub-010_holdout01,sub-010,eeg_row-001317,low_1_2_3,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0.27729646200000002,0,0.13589573099999999,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.9035887359999999,2.2696239409999999,2.3319253020000001,2.0749271029999998,1.755529092,0.31396110500000002,0.26160240099999998,0.256500477,0.26751478400000001,0.387217741,4.1670000000000001e-06,4.9420000000000003e-06,5.3959999999999997e-06,4.5889999999999996e-06,7.7719999999999994e-06,1.3414999999999999e-05,1.8872000000000002e-05,1.9230999999999999e-05,1.677e-05,1.9562999999999999e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.75293907299999996,0.56497895399999998,0.48648333599999999,0.72490937099999997,0.47559585799999998,1.6159976089999999,3.2921772630000001,3.6199236410000002,1.525899863,1.228069957,1.216747741,1.860010865,1.7610325280000001,1.1061391110000001,0.58406498600000001,0.146333148,0.060551575000000003,0.058656768999999997,0.13189529999999999,0.11866256999999999,0.194349255,0.10717492100000001,0.120573028,0.18194729500000001,0.24950295,0.33676487399999999,0.50938476899999996,0.480310878,0.36469412099999998,0.35293321799999999,0.022732921999999999,0.010731513,0.015583781,0.013764945000000001,0.052121405000000003,0.23647401700000001,0.199346518,0.21233302500000001,0.20125902000000001,0.145725937,1.6731999999999998e-05,2.6741999999999999e-05,2.6648999999999998e-05,2.1379e-05,2.5337000000000002e-05,0.81859874799999999,0.74036178799999997,0.70247451999999999,0.77127708100000003,0.83446492100000003,142,140.14285714299999,148,131,0.18983957200000001,0.18735676100000001,0.197860963,0.17513369000000001,0.22092245999999999,165.25,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,66,69.285714286000001,76.5,67.333333332999999,0.088117490000000007,0.092504291000000002,0.10213618200000001,0.089897641,0.13384512700000001,100.25
227,1256,6,within_sub-010_holdout01,sub-010,eeg_row-001434,high_4_5_6,0,-0,0,-0,0,-0,0,-0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0.26254538700000002,0,0.26052834800000002,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.9179003859999999,2.1886161780000002,2.1684056699999998,2.0922610800000001,1.6927506729999999,0.337273932,0.280026151,0.314052365,0.27068735999999999,0.421189219,4.7729999999999999e-06,5.1599999999999997e-06,6.0270000000000001e-06,4.0980000000000004e-06,9.1730000000000001e-06,1.3750999999999999e-05,1.6867999999999998e-05,1.6903000000000001e-05,1.4321000000000001e-05,2.1131000000000001e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.34295265400000002,0.53398260399999997,0.47520785999999998,0.82543467400000003,0.39663325100000002,1.3655469330000001,2.8894758020000002,3.1538075170000002,2.145793914,1.437374307,0.46831794500000001,1.542929813,1.498714122,1.7712127010000001,0.57011044399999999,0.10021311400000001,0.088605585000000001,0.084116376000000007,0.14038650599999999,0.12950461199999999,0.29220684699999999,0.165933468,0.17700964799999999,0.170075853,0.32650972,0.341855036,0.38394777600000002,0.33598048400000002,0.30974621000000002,0.17966833300000001,0.055864579999999997,0.019600935,0.046148906000000003,0.01680191,0.099551677000000005,0.13684571000000001,0.256023695,0.26528685899999999,0.30124051099999999,0.18614660099999999,1.7241e-05,2.546e-05,2.4340000000000001e-05,1.9513000000000001e-05,2.7189e-05,0.81024352200000005,0.77654617000000004,0.80240083100000004,0.79060761199999996,0.88515315699999997,154,150.57142857100001,168,141.66666666699999,0.20588235299999999,0.201298701,0.22459893,0.18939393900000001,0.23295454500000001,174.25,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,83.666666667000001,79.285714286000001,94.5,69.333333332999999,0.111704495,0.105855426,0.126168224,0.092567867999999998,0.14352470000000001,107.5
228,1169,6,within_sub-010_holdout01,sub-010,eeg_row-001338,low_1_2_3,0,-0,0,-0,0,-0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0.203464161,0,0.21707984799999999,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.933931276,2.342620868,2.2734583819999998,1.89900051,1.566580839,0.32282659000000002,0.27265348,0.30000258600000002,0.29851239000000002,0.45945989199999998,4.955e-06,4.617e-06,5.9340000000000003e-06,4.7929999999999997e-06,9.4229999999999994e-06,1.4628e-05,1.6739e-05,1.7994000000000001e-05,1.5201999999999999e-05,1.9865999999999999e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.34323076400000002,0.43725589100000001,0.26065081299999998,0.67348784699999997,0.258290042,2.4190833949999999,3.7672357299999999,4.682118622,1.3140982050000001,1.5424032910000001,0.83030384099999999,1.647246014,1.2203980270000001,0.88502917000000003,0.39838741100000002,0.077813942999999997,0.047648778000000003,0.038888264999999998,0.14863706400000001,0.084601045999999999,0.22671028100000001,0.108972296,0.14919679,0.22069747000000001,0.32754280800000002,0.38403420900000002,0.56254395999999995,0.52172054300000004,0.34806166500000002,0.25984774300000002,0.050145684000000003,0.017635852,0.032139842000000002,0.016670862000000002,0.118947953,0.18823841699999999,0.17950418000000001,0.18207946799999999,0.19532369899999999,0.130488931,1.8386999999999999e-05,2.4593999999999999e-05,2.4600000000000002e-05,2.0083999999999999e-05,2.5420999999999999e-05,0.80344583300000005,0.72218266399999997,0.726302526,0.79167968799999999,0.87702011700000004,145.33333333300001,147.42857142899999,163,136.66666666699999,0.19429589999999999,0.19709702100000001,0.21791443899999999,0.182709447,0.22961229899999999,171.75,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,76.666666667000001,79.142857143000001,83.5,79,0.1023587,0.105664696,0.111481976,0.105473965,0.15387182899999999,115.25
229,1183,6,within_sub-010_holdout01,sub-010,eeg_row-001352,high_4_5_6,0,0,0,0,0,-0,0,0,0,0,1.0000000000000001e-09,0,1.0000000000000001e-09,1.0000000000000001e-09,0,0,0,0,2.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0,0,1.0000000000000001e-09,0,-0,0,-0,0,-0,0,-0,0,0,0.43599390799999999,0,0.12975592699999999,1.0000000000000001e-09,3e-09,1.0000000000000001e-09,1.0000000000000001e-09,3e-09,1.5225421450000001,1.7465268810000001,1.9076539640000001,1.7495467179999999,1.439768019,0.52261685999999996,0.49991422499999999,0.406445318,0.435295759,0.55824415999999999,1.4025e-05,1.8740999999999999e-05,1.0909e-05,9.1279999999999997e-06,2.3592999999999999e-05,2.5820999999999999e-05,3.65e-05,2.7144999999999998e-05,2.1648999999999999e-05,4.1879999999999999e-05,1.0000000000000001e-09,3e-09,1.0000000000000001e-09,1.0000000000000001e-09,3e-09,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,0.207000875,0.14311935000000001,0.203616715,0.35569079599999998,0.12239441700000001,0.74561561099999996,1.6780423419999999,2.7010819499999998,1.4396447880000001,0.86659995000000001,0.15434308399999999,0.24016032900000001,0.549985434,0.51206839999999998,0.106066996,0.086267552999999997,0.053592228999999998,0.055090180000000002,0.10583554100000001,0.059786200999999997,0.416749702,0.37445830099999999,0.270558242,0.29754928400000002,0.48847163700000001,0.121303229,0.21603285899999999,0.34925462600000001,0.28851608099999998,0.13650474300000001,0.255805326,0.19369534199999999,0.089814951000000004,0.080368151999999998,0.21065082600000001,0.064322433999999998,0.089930028999999995,0.148803092,0.152365586,0.051810718999999998,3.4745e-05,5.0519000000000002e-05,3.5766000000000003e-05,2.7738000000000001e-05,5.5090999999999998e-05,0.89473806899999997,0.85075909900000002,0.84204298,0.864769817,0.89727692199999998,182,183.57142857100001,184,174.66666666699999,0.24331550800000001,0.24541634800000001,0.24598930499999999,0.23351158599999999,0.24933155100000001,186.5,1.0000000000000001e-09,3e-09,1.0000000000000001e-09,1.0000000000000001e-09,3e-09,123.666666667,121.428571429,98,99.666666667000001,0.16510903399999999,0.162120923,0.130841121,0.13306631099999999,0.176902537,132.5
230,1253,6,within_sub-010_holdout01,sub-010,eeg_row-001431,high_4_5_6,0,-0,0,-0,0,-0,0,-0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,-0,-0.31171858899999999,0,0.17360398899999999,0,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.9521166780000001,2.295458918,2.2620103679999999,2.1779649719999998,1.6860840290000001,0.33144148299999998,0.28254014799999999,0.28260960800000001,0.25491043400000002,0.42980173599999999,5.0939999999999998e-06,5.9209999999999997e-06,6.4130000000000003e-06,4.7770000000000002e-06,9.6180000000000001e-06,1.4613000000000001e-05,2.1617e-05,2.086e-05,1.7560000000000001e-05,2.3088e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,0,0,0,0,0,0.31576098699999999,0.58444766100000001,0.35820748499999999,0.68897147000000003,0.29215540899999998,1.9044376590000001,4.4147117229999999,5.0758486999999999,2.4250335019999998,1.738554344,0.60134711500000004,2.5801679389999999,1.8182069949999999,1.670778898,0.50792805500000004,0.099718425999999999,0.056139857000000001,0.054833259000000002,0.097329060999999994,0.086561747999999994,0.31580350200000001,0.096056262000000003,0.15307680900000001,0.14126718699999999,0.29628665100000001,0.27849381000000001,0.48816083399999999,0.391750877,0.43732219300000003,0.31241812299999999,0.045656158000000002,0.018483813000000002,0.021965828999999999,0.0089671839999999996,0.077585985999999996,0.18990752499999999,0.24784128699999999,0.27832532500000001,0.236026234,0.15049230199999999,1.8229000000000001e-05,3.1288999999999998e-05,2.8875000000000001e-05,2.3952999999999999e-05,2.9263000000000001e-05,0.796509519,0.75618927300000005,0.75141879700000003,0.74142648300000003,0.85413372899999995,149.33333333300001,148.57142857100001,149.5,133.33333333300001,0.199643494,0.19862490499999999,0.19986630999999999,0.17825311899999999,0.22961229899999999,171.75,0,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,78,74.142857143000001,84.5,71.666666667000001,0.104138852,0.098989127999999996,0.112817089,0.095683133000000004,0.139185581,104.25
231,1172,6,within_sub-010_holdout01,sub-010,eeg_row-001341,high_4_5_6,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0.095022853000000004,0,0.099486199999999997,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.7405383109999999,2.2698944449999998,2.032286789,2.030812085,1.6612709889999999,0.36017193400000003,0.29385528100000002,0.33508666199999998,0.28742805399999999,0.44201273499999999,5.1440000000000002e-06,4.933e-06,6.0000000000000002e-06,4.3989999999999997e-06,9.2159999999999995e-06,1.5164000000000001e-05,1.7591000000000001e-05,1.6974e-05,1.5468000000000002e-05,2.037e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.235174672,0.27514840000000002,0.28055469399999999,0.407351203,0.16862358899999999,2.39496127,3.1253393410000001,1.6496035250000001,1.7728079000000001,1.254101339,0.56323422999999995,0.85993211800000002,0.46280401199999999,0.72215543100000001,0.21147106900000001,0.075040179999999998,0.042757926000000002,0.066453625000000002,0.095218789999999998,0.060714373000000002,0.31908274800000003,0.15539950699999999,0.23686513300000001,0.23375109599999999,0.36005859600000001,0.25802514900000001,0.56671279399999996,0.43706867700000002,0.42012972399999998,0.29135063100000003,0.061679986999999999,0.022643122000000002,0.04592657,0.020229957999999999,0.142345783,0.17971832600000001,0.13363302699999999,0.109622134,0.16880462399999999,0.076141976,1.8867000000000001e-05,2.4862e-05,2.3271000000000001e-05,1.9802000000000001e-05,2.6519000000000001e-05,0.83422874999999996,0.74678296099999997,0.79158365200000003,0.77632548599999995,0.86520269000000005,157,148.85714285700001,159.5,142.33333333300001,0.209893048,0.199006875,0.21323529399999999,0.19028520500000001,0.24131016,180.5,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,74,72.857142856999999,89,66.666666667000001,0.098798397999999996,0.097272553999999997,0.1188251,0.089007565999999996,0.14786381800000001,110.75
232,1204,6,within_sub-010_holdout01,sub-010,eeg_row-001379,low_1_2_3,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0.067643559000000006,0,0.13237939600000001,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.9237256789999999,2.1826124820000001,2.105322803,1.9855215559999999,1.614436652,0.32791276200000002,0.29740017400000002,0.32469509200000002,0.29241081000000002,0.44986954400000001,4.9559999999999996e-06,5.1919999999999996e-06,6.4520000000000002e-06,4.6569999999999996e-06,9.4599999999999992e-06,1.4742e-05,1.7855000000000001e-05,1.8689999999999999e-05,1.5362e-05,2.0622999999999999e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.79090029399999995,0.51182232999999999,0.41058750500000002,0.52834404400000001,0.199699445,0.75821655099999996,4.1798583980000004,2.0904319419999999,2.1661709889999998,2.3034358109999999,0.59967369299999995,2.1393448629999998,0.858305235,1.144483541,0.45999485400000001,0.144342147,0.050450331000000001,0.070331594999999997,0.107006243,0.060066598999999998,0.18250359499999999,0.098570007000000001,0.17129502099999999,0.20253136999999999,0.30078500699999999,0.43893604800000002,0.526660248,0.486729841,0.35756250699999997,0.33907455399999997,0.049174313999999997,0.012334282,0.041949021000000003,0.017699564000000001,0.096684160000000005,0.109442605,0.21087523799999999,0.14702341299999999,0.23179381900000001,0.138359555,1.8553e-05,2.5598000000000001e-05,2.4564000000000001e-05,2.0126e-05,2.6744e-05,0.79089396099999998,0.74733755700000004,0.76164501900000003,0.77728451499999995,0.86018290200000003,156.66666666699999,149.14285714299999,162,145.66666666699999,0.209447415,0.19938884600000001,0.21657754000000001,0.19474153299999999,0.23395721899999999,175,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,85,79.571428570999998,90,74,0.11348464599999999,0.106236887,0.120160214,0.098798397999999996,0.15053404500000001,112.75
233,1102,6,within_sub-010_holdout01,sub-010,eeg_row-001265,baseline,0,-0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,-0.24753370999999999,0,0.221781177,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.7604938560000001,2.2213899069999998,1.9865161419999999,1.971111863,1.404302784,0.37087915500000002,0.29532292399999999,0.352436898,0.304566897,0.522312161,5.6729999999999997e-06,4.741e-06,8.3149999999999992e-06,4.6430000000000003e-06,1.2517999999999999e-05,1.4632e-05,1.6313000000000001e-05,2.3626999999999999e-05,1.5279999999999999e-05,2.3799e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.32442171600000003,0.82809477899999995,0.42186267199999999,0.61199906599999998,0.148163503,2.4894251249999999,3.7021195310000001,2.3462501740000001,2.478068543,2.4951093530000001,0.80762356999999996,3.0657058560000001,0.98979536899999998,1.516575633,0.36968414300000002,0.093796338000000007,0.0744084,0.082558924000000006,0.102163685,0.060246604000000002,0.28911855600000003,0.089854930999999999,0.19570094599999999,0.16693438099999999,0.40662243399999998,0.21058571700000001,0.40455574399999999,0.36912987600000002,0.33688098300000002,0.159180449,0.067901869000000004,0.017817715000000001,0.033409907000000003,0.016274950999999999,0.14686640100000001,0.233498961,0.27546878899999999,0.19370388999999999,0.25316861499999999,0.150321866,1.8754999999999999e-05,2.4341e-05,3.1055e-05,1.9641999999999999e-05,3.0080999999999999e-05,0.83626317500000003,0.74071092000000005,0.76094207199999997,0.76253061799999999,0.88346514200000004,151.33333333300001,156.14285714299999,165,146.66666666699999,0.20231729100000001,0.208747135,0.22058823499999999,0.196078431,0.236631016,177,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,96,81.142857143000001,89.5,75.333333332999999,0.12817089500000001,0.108334923,0.119492657,0.100578549,0.16655540699999999,124.75
234,1259,6,within_sub-010_holdout01,sub-010,eeg_row-001440,low_1_2_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,1.0000000000000001e-09,1.0000000000000001e-09,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-1.558959819,0,0.18518937999999999,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.8010742719999999,2.4170076169999999,2.4122807160000002,2.15372305,1.8118640319999999,0.32938687,0.24252406400000001,0.27324212399999998,0.25174577399999998,0.40166493599999997,5.5539999999999997e-06,5.4369999999999998e-06,6.7569999999999998e-06,4.6569999999999996e-06,1.0249e-05,1.6393999999999999e-05,2.3793000000000001e-05,2.3456999999999999e-05,1.7431999999999998e-05,2.5375999999999999e-05,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,0,0,0,0,0,0.41010924300000001,0.78805666600000002,0.774467342,1.3826429549999999,0.50158420400000003,1.155674842,2.7749621389999999,2.1426931429999998,1.003673265,1.1744809549999999,0.47395293399999999,2.1868274130000001,1.659445863,1.3877217690000001,0.58910109499999996,0.12268789500000001,0.063168274999999996,0.077096148000000003,0.19165322300000001,0.11489335000000001,0.29915905799999998,0.080157020999999995,0.099547319999999995,0.13861367599999999,0.22906094199999999,0.352662068,0.58177469100000001,0.53876309,0.38710202199999999,0.35499433000000002,0.032979308999999998,0.011672883,0.032366524000000001,0.011445986999999999,0.078432699999999994,0.141787313,0.175289572,0.165193388,0.192357216,0.134940052,2.0922000000000001e-05,3.4014999999999999e-05,3.1721999999999999e-05,2.4148999999999999e-05,3.2360000000000002e-05,0.81463840600000004,0.70060177800000001,0.70734812199999997,0.76824599699999996,0.83093766800000002,142,143.42857142899999,165,136.33333333300001,0.18983957200000001,0.191749427,0.22058823499999999,0.182263815,0.230614973,172.5,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,78.333333332999999,65.571428570999998,73,74,0.10458389,0.087545297999999994,0.097463283999999997,0.098798397999999996,0.13117490000000001,98.25
